Smiles,pIC50
CC(=O)Nc1cc(N2CCC[C@H]2CO)nc(-n2nc(C)cc2C)n1,7.59
Cc1cccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)c1,8.59
Cc1cccnc1CNC(=O)c1cc(-c2cccc(C#N)c2)nc(N)n1,7.54
Nc1nc(C(=O)c2cccs2)c2sccc2n1,7.64
N#Cc1cccc2c(C(=O)NCc3cccc4cccnc34)nc(N)nc12,7.62
Nc1nc(C(=O)NCc2ccco2)cc(-c2ccco2)n1,7.85
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(I)c2n1,8.51
Cc1ccccc1-c1cc(C(=O)NCc2ncccc2C)nc(N)n1,7.55
COc1ccc(CNC(=O)c2nc(N)nc3c(OC)cccc23)nc1,8.11
Nc1nc(C(=O)NCc2ccc(Cl)cc2)cc(-c2ccco2)n1,7.76
Nc1nc(C(=O)NCc2ccc(F)cc2)cc(-c2ccco2)n1,7.7
Nc1nc(C(=O)NCc2ccccn2)cc(-c2ccco2)n1,8.37
Nc1nc(C(=O)NCc2ccccn2)cc(-c2ccco2)n1,8.37
CCc1nc(C(=O)c2cccs2)c2sccc2n1,7.8
COc1cccc2c(C(=O)NCc3cccc(CO)n3)nc(N)nc12,8.34
N#Cc1c(-c2ccccc2)nc(NC(=O)C2CCCC2)nc1-c1ccc2c(c1)OCO2,7.57
COC[C@H]1CCCN1c1cc(NC(C)=O)nc(-c2ccc(C)o2)n1,8.57
N#Cc1c(N)nc(SCc2ncc[nH]2)c(C#N)c1-c1ccccc1,7.55
N#Cc1c(N)nc(SCc2ncc[nH]2)c(C#N)c1-c1ccccc1,7.97
Nc1nc(-c2ccco2)c2sccc2n1,7.85
Nc1nc(-c2ccco2)c2sccc2n1,7.85
CCC(=O)Nc1cc(-c2ccco2)nc(-c2ccco2)n1,8.19
COc1cccc2c(C(=O)NCc3cccc(F)n3)nc(N)nc12,8.82
Nc1nc(-c2cccc(O)c2)nc2sc(-c3ccccc3)nc12,8.3
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(Cl)c2n1,8.52
Cc1ccccc1CNC(=O)c1cc(-c2ccco2)nc(N)n1,8.66
COC[C@H]1CCCN1c1cc(NCC(F)(F)F)nc(-n2nc(C)cc2C)n1,7.62
Nc1nc(C(=O)NCc2cccc(Cl)c2)cc(-c2ccco2)n1,8.43
N#Cc1c(-c2cccs2)cc(-c2cccs2)nc1N,7.5
COc1cccc(-c2cc(C(=O)NCc3ncccc3C)nc(N)n2)c1,7.62
CCc1nc(-c2nccs2)c2sccc2n1,8.8
CCCC(=O)Nc1cc(-c2ccco2)nc(-c2ccco2)n1,8.24
Cc1cccnc1CNC(=O)c1cc(-c2ccccc2Cl)nc(N)n1,7.62
Nc1nc(C(=O)NCc2cccc(F)c2)cc(-c2ccco2)n1,8.32
Nc1nc(C(=O)NCc2cccc3cc[nH]c23)c2cccc(F)c2n1,8.09
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cc(F)c(F)cc2n1,8.44
Nc1nc(C(=O)NCc2cccnc2)cc(-c2ccco2)n1,8.03
Cc1cccnc1CNC(=O)c1cc(-c2ccccc2F)nc(N)n1,7.85
Nc1nc(C(=O)NCc2ccccc2Cl)cc(-c2ccco2)n1,8.59
O=C(c1cccs1)c1nc(C(F)(F)F)nc2ccsc12,7.96
NCCOCCOCCNc1nc(N)n2nc(-c3ccco3)nc2n1.O=C(O)C(F)(F)F,7.94
CN1CCN(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1,7.74
CN1CCN(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1,7.51
O=C(Nc1ccc(-c2ccncc2)c(-c2ccco2)n1)C1CC1,7.52
Nc1nc(Oc2ccccc2)nc2nc(-c3ccco3)nn12,7.75
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cc(Cl)cc(Cl)c2n1,8.18
Nc1nc(C(=O)NCc2ccccc2F)cc(-c2ccco2)n1,8.46
COC[C@H]1CCCN1c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,7.82
COCC1CCCN1c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,8.05
COC[C@H]1CCCN1c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,8.33
COc1cccnc1CNC(=O)c1nc(N)nc2c(OC)cccc12,8.52
Nc1nc(C(=O)NCc2cccc3[nH]cnc23)c2cccc(F)c2n1,7.6
N#Cc1c(N)nc(SCc2ncc[nH]2)c(C#N)c1-c1ccc(O)cc1,7.55
CN1CCN(CC(=O)Nc2cc(-c3ccccn3)nc(-c3cccs3)n2)CC1,7.62
CC(C)c1nc(-c2nccs2)c2sccc2n1,8.85
CC(C)c1nc(-c2nccs2)c2sccc2n1,8.85
CC(C)c1nc(-c2nccs2)c2sccc2n1,8.85
CCC(=O)Nc1cc(N2CCC[C@@H]2COC)nc(-n2nc(C)cc2C)n1,8.23
Nc1nc(NC2CCCCC2)nc2nc(-c3ccco3)nn12,8.45
O=C(c1ccoc1)c1nc(C(F)(F)F)nc2ccsc12,7.52
Nc1nc(-c2cnccn2)nc2sc(Cc3ccccc3)cc12,8.62
CN(C)c1nc(-c2nccn2C)c2sccc2n1,7.85
Cc1ccc(-c2nc(N(C)C)nc3ccsc23)nc1,7.72
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(C(F)(F)F)c2n1,8.64
CC(C)(C)c1nc(-c2nccs2)c2sccc2n1,8.51
Nc1nnc(-c2ccc(O)c(Cl)c2)c(-c2ccccc2)n1,10.39
Nc1nnc(-c2ccc(O)c(Cl)c2)c(-c2ccccc2)n1,9.74
Nc1nnc(-c2ccc(O)c(Cl)c2)c(-c2ccccc2)n1,9.6
CCn1c(/N=C/c2ccc(Br)cc2)c(C#N)sc1=S,11.0
CN1CCN(C(=O)c2cccc(-c3nc(N)nc(-c4ccccc4O)n3)c2)CC1,9.0
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)c1O,9.8
CCCn1c(/N=C/c2ccc(F)cc2)c(C#N)sc1=S,10.52
CCCCn1c(/N=C/c2ccc(F)cc2)c(C#N)sc1=S,10.57
Cn1c(=O)c2nc[nH]c2n(C)c1=O,9.22
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(Br)cc1,10.17
Nc1nc(-c2nccs2)nc(-c2nccs2)c1Br,9.0
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccc(Cl)cc1,9.85
Nc1nc(C(=O)NCc2cccc3cccnc23)c2ccc(F)cc2n1,9.52
COc1cccc2c(C(=O)NCc3cccc(C)n3)nc(N)nc12,9.3
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(Br)c2n1,9.15
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(F)c2n1,9.3
Nc1nc(-c2ccccc2)c2c(n1)-c1ccccc1C2=O,10.0
N#Cc1c(-c2ccco2)cc(-c2ccco2)nc1N,9.87
N#Cc1c(-c2ccco2)cc(-c2ccco2)nc1N,9.0
Cc1ccc(-c2cc(C(=O)NCc3ncc[nH]3)nc(N)n2)o1,9.0
COc1cccc(CNC(=O)c2nc(N)nc3c(OC)cccc23)n1,9.1
COc1cccc2c(C(=O)NCc3cccc(C(C)C)n3)nc(N)nc12,9.7
CC(C)OCc1cccc(CNC(=O)c2nc(N)nc3c(F)cccc23)n1,9.0
COc1cccc2c(C(=O)NCc3cccc(C(F)(F)F)n3)nc(N)nc12,9.4
CC(=O)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,9.22
CC(=O)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,9.22
CC(=O)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,9.22
CC(=O)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,9.22
COc1cccc2c(C(=O)NCc3cccc4cccnc34)nc(N)nc12,9.7
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(OC(F)(F)F)c2n1,9.7
COc1cccc2c(C(=O)NCc3cccc(COC4CCCC4)n3)nc(N)nc12,9.3
COc1cccc2c(C(=O)NCc3cccc(C4CCC4)n3)nc(N)nc12,9.7
COc1cccc2c(C(=O)NCc3cccc(COc4ccccc4F)n3)nc(N)nc12,9.7
COc1cccc2c(C(=O)NCc3cccc(C(C)(C)O)n3)nc(N)nc12,9.4
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,10.0
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.49
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.1
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.52
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.1
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.1
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.06
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.54
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.4
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.22
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.3
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.46
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.4
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.69
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.63
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.52
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(Cc3cccnc3)ccc1C2=O,9.52
C#CCn1c(Br)nc2c(N)nc(C#CCCCCCC)nc21,9.25
CN1CCN(CC(=O)Nc2cc(-c3nccs3)nc(-c3ccco3)n2)CC1,9.05
CN1CCN(CC(=O)Nc2cc(-c3nccs3)nc(-c3ccco3)n2)CC1,9.05
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(C(=O)c3cccnc3)ccc1C2=O,9.3
COc1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,9.0
COc1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,9.04
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(Cc3ccncc3F)ccc1C2=O,9.15
COc1ccc(CC(=O)Nc2cc(-c3nccs3)nc(-c3ccccn3)n2)cc1,9.0
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(Cc3cnccc3Cl)ccc1C2=O,10.0
COc1cc(OC)cc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,9.72
COc1cc(OC)cc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,9.7
Nc1nc(NCc2ccsc2)nc2sc(-c3ccco3)nc12,9.44
Nc1nc(NCc2ccsc2)nc2sc(-c3ccco3)nc12,9.39
Nc1nc(NCc2ccsc2)nc2sc(-c3ccco3)nc12,9.6
Nc1nc(NCc2ccco2)nc2sc(-c3ccco3)nc12,10.4
Nc1nc(NCCc2cccs2)nc2sc(-c3ccco3)nc12,10.35
Nc1nc(NCc2cccs2)nc2sc(-c3ccco3)nc12,10.44
COc1cccc2c(C(=O)NCc3nc(C(C)(C)O)ccc3C)nc(N)nc12,9.22
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CNN3CCOCC3)ccc1C2=O,9.0
CC(=O)Nc1cc(-c2cccc(N(C)C)n2)nc(-n2nc(C)cc2C)n1,9.21
Nc1nc(NCc2cccnc2)nc2sc(-c3ccco3)nc12,10.23
Nc1nc(NCc2cccnc2)nc2sc(-c3ccco3)nc12,10.96
Nc1nc(NCCc2cccnc2)nc2sc(-c3ccco3)nc12,9.46
Nc1nc(NCCc2cccnc2)nc2sc(-c3ccco3)nc12,9.62
Nc1nc(NCCc2cccnc2)nc2sc(-c3ccco3)nc12,9.54
Nc1nc(NCc2ccccn2)nc2sc(-c3ccco3)nc12,9.17
Nc1nc(NCc2ccccn2)nc2sc(-c3ccco3)nc12,9.38
Nc1nc(NCc2cccc(F)c2)nc2sc(-c3ccco3)nc12,9.09
Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,9.17
Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,9.41
Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,9.57
Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,9.42
Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,9.48
Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,9.28
Nc1nc(NCCCCNC(=O)c2ccc(S(=O)(=O)F)cc2)nc2nc(-c3ccco3)nn12,9.05
C=Cn1ncc2c1nc(N)n1c(=O)n(Cc3ccccc3)nc21,9.52
COc1ccc(N2CCOCC2)c2sc(NC(=O)C3(C)CCC(C)(O)CC3)nc12,9.6
CCN(CC)C1CCC(C)(C(=O)Nc2nc3c(OC)ccc(N4CCOCC4)c3s2)CC1,9.7
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(NCCc3ccncc3)ccc1C2=O,9.05
Nc1nc(NCCCCCNC(=O)c2ccc(S(=O)(=O)F)cc2)nc2nc(-c3ccco3)nn12,9.21
Nc1nc(-c2ccccc2)cc2nn(Cc3ccccc3)c(=O)n12,9.0
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3cccc(F)c3)nc12,9.02
COc1cccc(CNc2nc(N)c3nc(-c4ccco4)sc3n2)c1,10.02
COc1ccccc1CNc1nc(N)c2nc(-c3ccco3)sc2n1,10.29
C=Cn1ncc2c1nc(N)n1c(=O)n(Cc3cccc(Cl)c3)nc21,9.4
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(NCCc3ccccn3)ccc1C2=O,9.05
COCCN(C)c1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)n1,9.14
CC(=O)Nc1cc(-c2cccc(N3CCCC3)n2)nc(-n2nc(C)cc2C)n1,9.59
CC(=O)Nc1cc(-c2cccc(N3CCOCC3)n2)nc(-n2nc(C)cc2C)n1,9.08
CC(=O)Nc1cc(-c2cccc(OC3CCCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,9.0
COc1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1F,9.22
CC(=O)Nc1cc(-c2cccc(N3CCCCC3)n2)nc(-n2nc(C)cc2C)n1,9.25
Cn1c(=O)c2[nH]c(-c3ccc(OCCCCl)cc3)nc2n(C)c1=O,10.35
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3c(F)cccc3F)nc12,9.0
CC(C)c1ccc2c(c1)-c1nc(N)nc(-c3ccc(Br)o3)c1C2,9.1
CC(=O)Nc1cc(-c2cccc(N3CCN(C)CC3)n2)nc(-n2nc(C)cc2C)n1,9.15
Nc1nc(-c2cccs2)c2c(n1)-c1ccccc1C2=O,9.22
CN(C)CCOc1ccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1,9.4
Nc1nc(-c2ccco2)c2c(n1)-c1ccccc1C2=O,10.0
Nc1nc(-c2ccco2)c2c(n1)-c1ccccc1C2=O,10.0
COC1CN(c2cccc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)n2)C1,9.33
CCN(CC)CCOc1ccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1,9.6
Cn1c(=O)c2[nH]c(-c3ccc(OC4CCCC4)cc3)nc2n(C)c1=O,10.14
Nc1nc(-c2ccco2)c2cnn(Cc3cccc(Cl)c3)c2n1,9.0
Cn1c(=O)c2[nH]c(-c3ccc(OCCC4CCNCC4)cc3)nc2n(C)c1=O,9.54
Cn1c(=O)c2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc2n(C)c1=O,9.51
Cn1c(=O)c2[nH]c(-c3ccc(OCCN4CCCC4)cc3)nc2n(C)c1=O,9.7
COC1CCN(c2cccc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)n2)CC1,9.36
COC1CCN(c2cccc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)n2)CC1,9.4
CC(=O)Nc1cc(-c2cc(F)cc(OC3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,9.0
CC(=O)Nc1cc(-c2cc(F)cc(O[C@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,9.0
Nc1nc(N2CCN3C[C@@H](COc4cccc(F)c4)CC[C@H]3C2)nc2nc(-c3ccco3)nn12,9.7
Cn1c(=O)c2[nH]c(-c3ccc(OCCCn4ccnc4)cc3)nc2n(C)c1=O,10.38
NCCC(=O)Nc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1,9.23
Nc1nc(-c2ccc(Cl)o2)c2c(n1)-c1ccccc1C2=O,9.7
Nc1nc(-c2nccs2)c2c(n1)-c1ccccc1C2=O,9.3
COc1ccc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)cc1,9.0
Nc1nc(-c2ccco2)c2cnn(C(=O)NCc3ccccc3)c2n1,9.0
COc1c(C)cc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1C,9.77
COc1cc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)cc(OC)c1,9.0
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(CN(C)C)cc3)nc(-c3ccc(C)o3)n2)n1,9.7
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(S(C)(=O)=O)cc3)nc(-c3ccccn3)n2)n1,9.0
Cc1cc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc(C)n1,9.15
Nc1nc(C(=O)NCCc2ccc(O)cc2)cn2nc(-c3ccco3)nc12,9.0
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN)c3)nc(-c3ccc(C)o3)n2)n1,9.15
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN)c3)nc(-c3ccc(C)o3)n2)n1,9.52
Cc1cc(C)n(-c2cc(NC(=O)COc3ccc(CN(C)C)cc3)nc(-c3ccc(C)o3)n2)n1,9.52
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(CN4CCOCC4)cc3)nc(-c3ccc(C)o3)n2)n1,9.1
CCOc1ccc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)cc1OC,9.0
Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,9.2
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CCN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,9.3
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,9.4
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,9.4
CCNCc1cccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c1,9.52
CCNCc1cccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c1,9.52
Cn1c(=O)c2[nH]c(-c3ccc(OCCCN4CCN(Cc5ccccc5Cl)CC4)cc3)nc2n(C)c1=O,9.92
CCN(C)Cc1cccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c1,9.52
CCN(C)Cc1cccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c1,9.52
Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3)c2n1,9.0
Cc1ccc(CNC(=O)n2cnc3c(-c4ccco4)nc(N)nc32)cc1,9.0
Cc1cc(C)n(-c2cc(NC(=O)COc3ccccc3CN(C)C)nc(-c3ccc(C)o3)n2)n1,9.0
Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3cccs3)c2n1,9.0
Nc1nc(-c2ccco2)c2nnn(Cc3ccc(N)c(F)c3)c2n1,9.15
Cc1cccc(CNC(=O)n2cnc3c(-c4ccco4)nc(N)nc32)c1,9.0
Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccc(F)cc3)c2n1,9.0
Cc1nccnc1-c1nc2cc(N(C)CCN3CCN(c4ccc(F)cc4F)CC3)nc(N)n2n1,9.52
COc1cc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)ccc1CN(C)C,9.52
COc1ccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c(CN(C)C)c1,9.05
Cc1ccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c(CN(C)C)c1,9.0
Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3Cl)c2n1,9.0
CCc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,9.0
COc1cc(CN(C)C)ccc1OCC(=O)Nc1cc(-n2nc(C)cc2C)nc(-c2ccc(C)o2)n1,9.7
Cc1cc(C)n(-c2cc(NC(=O)COc3cc(F)cc(CN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,9.3
COCCOc1ccc(N2CCN(CCN(C)c3cc4nc(-c5cccc(C#N)c5)nn4c(N)n3)CC2)cc1,9.15
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,9.0
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.4
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.37
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.17
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.04
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.46
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.39
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.28
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.07
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.0
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.08
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.85
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.34
Cc1cc(C)n(-c2cc(NC(=O)COc3cc(F)cc(CN4CCCC4)c3)nc(-c3ccc(C)o3)n2)n1,9.3
S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1ccc(Cl)cc1,9.82
C=CCn1c(=S)sc2c1ncn1nc(-c3ccco3)nc21,10.8
CN(CCN1CCN(c2ccc(F)cc2F)CC1)c1cc2nc(-c3cnco3)nn2c(N)n1,9.52
CCCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2[11CH3])n(CCC)c1=O,9.0
CCCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CCC)c1=O,9.0
Nc1nc(N[C@@H]2CCC[C@H]2O)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,9.1
CCCn1c(=S)sc2c1ncn1nc(-c3ccco3)nc21,9.42
S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1ccc(I)cc1,9.24
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCCN)cc3)nc2n(CCC)c1=O,9.0
CCCCn1c(=S)sc2c1ncn1nc(-c3ccco3)nc21,9.92
S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1cccc(Cl)c1,10.42
Nc1nc2c(c3nn(Cc4ccccc4)c(=O)n13)CCc1ccccc1-2,9.3
COCCN(CCc1ccc(F)cc1)c1cc2nc(-c3ccco3)nn2c(N)n1,9.0
CN(CCN1CCN(c2ccc(F)cc2F)CC1)c1cc2nc(-c3ccco3)nn2c(N)n1,9.0
CCN(CCN1CCN(c2ccc(F)cc2F)CC1)c1cc2nc(-c3ccco3)nn2c(N)n1,9.05
S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1ccccc1I,9.15
CC1=C(C(=O)OC(C)C)C(c2ncco2)n2c(nc3ccccc32)N1,9.0
COCCN(CCN1CCN(c2ccc(F)cc2F)CC1)c1cc2nc(-c3ccco3)nn2c(N)n1,9.3
CC(C)(C)OC(=O)N1CCN(c2cccc(-c3cc4nc(-c5ccco5)nn4c(N)n3)c2)CC1,9.3
Nc1nc(N(CCN2CCN(c3ccc(F)cc3F)CC2)CC2CC2)cc2nc(-c3ccco3)nn12,9.52
COCCOc1ccc(N2CCN(CCN(CCOC)c3cc4nc(-c5ccco5)nn4c(N)n3)CC2)cc1,9.15
CC(C)CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.11
CC(C)CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.11
CC(C)CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.11
CC(C)=CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.1
CC(C)=CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.1
CC(C)=CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.1
COCCOc1ccc(N2CCN(CCN(CC3CC3)c3cc4nc(-c5ccco5)nn4c(N)n3)CC2)cc1,9.1
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.51
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.47
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.51
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.47
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.47
Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.74
Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.8
Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.8
Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.8
Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,9.22
Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,9.22
Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,9.22
N/C(=N\O)c1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.74
NCc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.89
NCc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.89
COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,10.32
COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,10.32
CCOC(=O)COc1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.37
Nc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.66
Nc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.66
